"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"104.78.227.233","1820","21315","","-1","33","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/180831102831-02-robert-mueller-lead-image-small-tease.jpg","-1","-1","200","-1","14122","21561","39","70","","max-age=3600","181105_6Q_3","-1","44","-1","100","3600","21315","3294","-1","GET","21315","","70720","0.52","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","3291","/cnnnext/dam/assets/180831102831-02-robert-mueller-lead-image-small-tease.jpg","50","","Akamai","5114","3294","3338","3338","5114","1776","3294","5114","1820","45","46","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:54 GMT","1","0",
"104.78.227.233","1824","19714","","-1","37","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104162850-trump-rally-georgia-1104-screengrab-small-tease.jpg","-1","-1","200","-1","12379","19960","39","75","","max-age=3600","181105_6Q_3","-1","77","-1","100","3600","19714","3295","-1","GET","19714","","70720","0.53","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","3292","/cnnnext/dam/assets/181104162850-trump-rally-georgia-1104-screengrab-small-tease.jpg","50","","Akamai","5119","3295","3372","3372","5119","1747","3295","5119","1824","46","47","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:54 GMT","1","0",
"104.78.227.233","1825","5754","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181102064851-02-trump-missouri-1101-small-tease.jpg","-1","-1","200","-1","0","5999","39","65","","max-age=3600","181105_6Q_3","-1","112","-1","100","3600","5754","3296","-1","GET","5754","","70720","0.54","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","3293","/cnnnext/dam/assets/181102064851-02-trump-missouri-1101-small-tease.jpg","50","","Akamai","5121","3296","3408","3408","5121","1713","3296","5121","1825","47","48","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:54 GMT","1","50",
"104.78.227.233","1826","6057","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104160254-barack-obama-earned-this-gray-hair-indiana-sot-vpx-00002320-small-tease.jpg","-1","-1","200","-1","0","6302","39","92","","max-age=3600","181105_6Q_3","-1","114","-1","100","3600","6057","3298","-1","GET","6057","","70720","0.55","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","3295","/cnnnext/dam/assets/181104160254-barack-obama-earned-this-gray-hair-indiana-sot-vpx-00002320-small-tease.jpg","50","","Akamai","5124","3298","3412","3412","5124","1712","3298","5124","1826","48","49","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:54 GMT","1","50",
"104.78.227.233","1829","27011","","-1","31","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104134707-03-brian-kemp-0724-small-tease.jpg","-1","-1","200","-1","18469","27257","39","63","","max-age=3600","181105_6Q_3","-1","128","-1","100","3600","27011","3298","-1","GET","27011","","70720","0.56","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","3295","/cnnnext/dam/assets/181104134707-03-brian-kemp-0724-small-tease.jpg","50","","Akamai","5127","3298","3426","3426","5127","1701","3298","5127","1829","49","50","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:54 GMT","1","0",
"35.190.92.63","1749","","","-1","-1","Script","3","3017","3363","0","1","","100","3114","https://tag.bounceexchange.com/340/i.js","68","3114","200","249","","16200","19","164","","no-cache, must-revalidate","181105_6Q_3","3085","43","3088","100","","42433","3364","26","GET","15957","15957","178123","0.42","-1","-1","tag.bounceexchange.com","100","-1","https://www.cnn.com/","21","3013","/340/i.js","-1","","Google","5113","3364","3407","3407","5113","1706","3017","5113","2092","50","51","1","0","h2","high","text/plain; charset=utf-8","","gzip","","","",
"52.222.208.72","1711","","","-1","-1","Script","3","3057","3402","0","1","","100","3157","https://cdn.livefyre.com/Livefyre.js","62","3157","200","245","","1191","39","305","","max-age=3600, no-transform, public","181105_6Q_3","3119","28","3122","100","1069","1452","3402","35","GET","713","713","87211","0.46","-1","-1","cdn.livefyre.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","20","3054","/Livefyre.js","0","","Amazon CloudFront","5113","3402","3430","3430","5113","1683","3057","5113","2053","51","52","1","0","http/1.1","high","application/javascript","","gzip","","","",
"204.79.197.200","1675","","","-1","-1","Script","3","3013","3447","0","1","","100","3138","https://bat.bing.com/bat.js","98","3138","200","309","","7707","19","155","","private,max-age=1800","181105_6Q_3","3111","29","3112","0","1800","22884","3448","26","GET","7033","7033","177773","0.41","-1","-1","bat.bing.com","100","-1","https://www.cnn.com/","22","3012","/bat.js","0","","","5123","3448","3477","3477","5123","1646","3013","5123","2108","52","53","1","0","h2","high","application/javascript","","gzip","","","",
"104.78.227.233","1680","728","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnn/.e1mo/img/4.0/logos/logo_cnn_badge_2up.png","-1","-1","200","-1","0","1024","39","50","","max-age=3600","181105_6Q_3","-1","109","-1","100","3600","728","3449","-1","GET","728","","54838","0.57","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","3448","/cnn/.e1mo/img/4.0/logos/logo_cnn_badge_2up.png","50","","Akamai","5129","3449","3558","3558","5129","1571","3449","5129","1680","53","54","1","0","h2","low","image/png","","","Mon, 05 Nov 2018 01:29:55 GMT","","",
"151.101.45.67","1661","3728","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://www.cnn.com/.a/2.123.0/assets/sprite-chrome.png","-1","-1","200","-1","0","4852","39","208","","max-age=2592000","181105_6Q_3","-1","67","-1","100","2383695","3728","3465","-1","GET","3728","","54838","0.58","-1","-1","www.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","1","3463","/.a/2.123.0/assets/sprite-chrome.png","100","","Fastly","5126","3465","3532","3532","5126","1594","3465","5126","1661","54","55","1","0","h2","low","image/png","","","","","",
"104.244.46.48","1648","","","-1","-1","Script","3","3022","3478","0","1","","100","3192","https://static.ads-twitter.com/uwt.js","67","3192","200","286","","2440","19","162","","no-cache","181105_6Q_3","3089","95","3091","100","","5147","3479","101","GET","1954","1954","179517","0.43","-1","-1","static.ads-twitter.com","100","-1","https://www.cnn.com/","23","3016","/uwt.js","-1","","Fastly","5127","3479","3574","3574","5127","1553","3022","5127","2102","55","56","1","0","h2","high","application/javascript; charset=utf-8","","gzip","","","",
"23.214.64.72","1635","","","-1","-1","Script","3","2990","3495","0","1","","100","3151","https://static.yieldmo.com/ym.m2.js","97","3151","200","344","","52128","19","304","","private, max-age=1800","181105_6Q_3","3087","88","3088","100","1800","181860","3495","63","GET","51490","51490","176271","0.39","-1","-1","static.yieldmo.com","100","-1","https://www.cnn.com/","24","2988","/ym.m2.js","0","","Akamai","5130","3495","3583","3583","5130","1547","2990","5130","2139","56","57","1","0","http/1.1","high","application/javascript","","gzip","","","",
"104.78.227.233","1063","5837","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104110041-fareed-zakaria-11042018-small-tease.jpg","-1","-1","200","-1","0","6082","39","66","","max-age=3600","181105_6Q_3","-1","24","-1","100","3600","5837","4068","-1","GET","5837","","70720","0.59","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4067","/cnnnext/dam/assets/181104110041-fareed-zakaria-11042018-small-tease.jpg","50","","Akamai","5131","4068","4092","4092","5131","1039","4068","5131","1063","57","58","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1063","7598","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181103184706-se-cupp-11-3-18-small-tease.jpg","-1","-1","200","-1","0","7843","39","61","","max-age=3600","181105_6Q_3","-1","28","-1","100","3600","7598","4069","-1","GET","7598","","70720","0.60","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4068","/cnnnext/dam/assets/181103184706-se-cupp-11-3-18-small-tease.jpg","50","","Akamai","5132","4069","4097","4097","5132","1035","4069","5132","1063","58","59","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1063","3558","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181103180945-49ers-cheerleader-knee-national-anthem-vpx-00001222-small-tease.jpg","-1","-1","200","-1","0","3803","39","86","","max-age=3600","181105_6Q_3","-1","43","-1","100","3600","3558","4070","-1","GET","3558","","70720","0.61","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4069","/cnnnext/dam/assets/181103180945-49ers-cheerleader-knee-national-anthem-vpx-00001222-small-tease.jpg","50","","Akamai","5133","4070","4113","4113","5133","1020","4070","5133","1063","59","60","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1064","4079","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181030190501-cat-walks-catwalk-turkey-moos-ebof-pkg-vpx-00001718-small-tease.jpg","-1","-1","200","-1","0","4324","39","87","","max-age=3600","181105_6Q_3","-1","42","-1","100","3600","4079","4071","-1","GET","4079","","70720","0.62","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4070","/cnnnext/dam/assets/181030190501-cat-walks-catwalk-turkey-moos-ebof-pkg-vpx-00001718-small-tease.jpg","50","","Akamai","5135","4071","4113","4113","5135","1022","4071","5135","1064","60","61","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1065","8882","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181101090510-marijuana-epidiolex-00031616-small-tease.jpg","-1","-1","200","-1","0","9127","39","70","","max-age=3600","181105_6Q_3","-1","39","-1","100","3600","8882","4073","-1","GET","8882","","70720","0.63","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4072","/cnnnext/dam/assets/181101090510-marijuana-epidiolex-00031616-small-tease.jpg","50","","Akamai","5138","4073","4112","4112","5138","1026","4073","5138","1065","61","62","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1063","7020","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104133205-fact-checker-says-trump-is-a-serial-liar-rs-00004501-small-tease.jpg","-1","-1","200","-1","0","7265","39","86","","max-age=3600","181105_6Q_3","-1","56","-1","100","3600","7020","4074","-1","GET","7020","","70720","0.64","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4073","/cnnnext/dam/assets/181104133205-fact-checker-says-trump-is-a-serial-liar-rs-00004501-small-tease.jpg","50","","Akamai","5137","4074","4130","4130","5137","1007","4074","5137","1063","62","63","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1064","7814","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104064654-trump-in-fl-small-tease.jpg","-1","-1","200","-1","0","8059","39","59","","max-age=3600","181105_6Q_3","-1","51","-1","100","3600","7814","4075","-1","GET","7814","","70720","0.65","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4074","/cnnnext/dam/assets/181104064654-trump-in-fl-small-tease.jpg","50","","Akamai","5139","4075","4126","4126","5139","1013","4075","5139","1064","63","64","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1065","21916","","-1","35","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181030101209-03-parker-solar-probe-small-tease.jpg","-1","-1","200","-1","14099","22162","39","65","","max-age=3600","181105_6Q_3","-1","52","-1","100","3600","21916","4075","-1","GET","21916","","70720","0.66","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4074","/cnnnext/dam/assets/181030101209-03-parker-solar-probe-small-tease.jpg","50","","Akamai","5140","4075","4127","4127","5140","1013","4075","5140","1065","64","65","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","0",
"104.78.227.233","1066","6511","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104114304-sotu-perez-on-economy-00011406-small-tease.jpg","-1","-1","200","-1","0","6756","39","71","","max-age=3600","181105_6Q_3","-1","95","-1","100","3600","6511","4076","-1","GET","6511","","70720","0.67","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4075","/cnnnext/dam/assets/181104114304-sotu-perez-on-economy-00011406-small-tease.jpg","50","","Akamai","5142","4076","4171","4171","5142","971","4076","5142","1066","65","66","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","50",
"104.78.227.233","1062","48810","","-1","83","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181104152700-02-abdullah-salah-khashoggi-exlarge-tease.jpg","-1","-1","200","-1","7930","49056","39","71","","max-age=3600","181105_6Q_3","-1","93","-1","100","3600","48810","4081","-1","GET","48810","","70720","0.68","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4080","/cnnnext/dam/assets/181104152700-02-abdullah-salah-khashoggi-exlarge-tease.jpg","50","","Akamai","5143","4081","4174","4174","5143","969","4081","5143","1062","66","67","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","0",
"104.78.227.233","1182","101515","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181003153039-01-amazon-seattle-hq-restricted-exlarge-tease.jpg","-1","-1","200","-1","0","101762","39","73","","max-age=3600","181105_6Q_3","-1","121","-1","100","3600","101515","4082","-1","GET","101515","","70720","0.69","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4081","/cnnnext/dam/assets/181003153039-01-amazon-seattle-hq-restricted-exlarge-tease.jpg","50","","Akamai","5264","4082","4203","4203","5264","1061","4082","5264","1182","67","68","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","0",
"104.78.227.233","1062","64537","","-1","84","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/180831102831-02-robert-mueller-lead-image-exlarge-tease.jpg","-1","-1","200","-1","10318","64783","39","71","","max-age=3600","181105_6Q_3","-1","130","-1","100","3600","64537","4084","-1","GET","64537","","70720","0.70","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4082","/cnnnext/dam/assets/180831102831-02-robert-mueller-lead-image-exlarge-tease.jpg","50","","Akamai","5146","4084","4214","4214","5146","932","4084","5146","1062","68","69","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","0",
"104.78.227.233","1175","36564","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://cdn.cnn.com/cnnnext/dam/assets/181102064851-02-trump-missouri-1101-exlarge-tease.jpg","-1","-1","200","-1","0","36810","39","67","","max-age=3600","181105_6Q_3","-1","150","-1","100","3600","36564","4085","-1","GET","36564","","70720","0.72","-1","-1","cdn.cnn.com","100","-1","https://www.cnn.com/.a/bundles/cnn-header.b5b3e8252042729f1614-first-bundle.js","2","4083","/cnnnext/dam/assets/181102064851-02-trump-missouri-1101-exlarge-tease.jpg","50","","Akamai","5260","4085","4235","4235","5260","1025","4085","5260","1175","69","70","1","0","h2","low","image/jpeg","","","Mon, 05 Nov 2018 01:29:55 GMT","1","0",
