"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","protocol","priority","is_base_page","contentEncoding","jpeg_scan_count","score_progressive_jpeg",
"93.184.216.180","365","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.574.js?utv=201808131751","-1","-1","200","-1","","3056","72","53","","181105_V0_Y","-1","92","-1","100","1296000","7885","10063","-1","GET","2745","2745","155","0.38","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10062","/utag/samsung/main/prod/utag.574.js?utv=201808131751","100","","Edgecast","10428","10063","10155","10155","10428","273","10063","10428","365","39","40","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","363","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.815.js?utv=201802011849","-1","-1","200","-1","","1582","72","53","","181105_V0_Y","-1","80","-1","100","1296000","2544","10065","-1","GET","1271","1271","155","0.39","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10063","/utag/samsung/main/prod/utag.815.js?utv=201802011849","100","","Edgecast","10428","10065","10145","10145","10428","283","10065","10428","363","40","41","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","362","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.979.js?utv=201801312302","-1","-1","200","-1","","1060","72","53","","181105_V0_Y","-1","80","-1","100","1296000","1851","10067","-1","GET","750","750","155","0.40","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10065","/utag/samsung/main/prod/utag.979.js?utv=201801312302","100","","Edgecast","10429","10067","10147","10147","10429","282","10067","10429","362","41","42","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","356","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1499.js?utv=201802011849","-1","-1","200","-1","","1783","72","53","","181105_V0_Y","-1","80","-1","100","1296000","3155","10073","-1","GET","1473","1473","155","0.41","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10072","/utag/samsung/main/prod/utag.1499.js?utv=201802011849","100","","Edgecast","10429","10073","10153","10153","10429","276","10073","10429","356","42","43","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","366","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1659.js?utv=201810261840","-1","-1","200","-1","","22447","72","53","","181105_V0_Y","-1","83","-1","100","1296000","173595","10086","-1","GET","22130","22130","155","0.42","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10074","/utag/samsung/main/prod/utag.1659.js?utv=201810261840","100","","Edgecast","10452","10086","10169","10169","10452","283","10086","10452","366","43","44","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","367","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1730.js?utv=201810241932","-1","-1","200","-1","","8685","72","53","","181105_V0_Y","-1","85","-1","100","1296000","69923","10087","-1","GET","8369","8369","155","0.43","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10075","/utag/samsung/main/prod/utag.1730.js?utv=201810241932","100","","Edgecast","10454","10087","10172","10172","10454","282","10087","10454","367","44","45","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","383","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1677.js?utv=201703010823","-1","-1","200","-1","","1656","72","53","","181105_V0_Y","-1","84","-1","100","1296000","2864","10088","-1","GET","1345","1345","155","0.44","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10076","/utag/samsung/main/prod/utag.1677.js?utv=201703010823","100","","Edgecast","10471","10088","10172","10172","10471","299","10088","10471","383","45","46","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","363","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1678.js?utv=201706081557","-1","-1","200","-1","","2054","72","54","","181105_V0_Y","-1","84","-1","100","1296000","4533","10089","-1","GET","1743","1743","155","0.45","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10077","/utag/samsung/main/prod/utag.1678.js?utv=201706081557","100","","Edgecast","10452","10089","10173","10173","10452","279","10089","10452","363","46","47","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","363","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1679.js?utv=201703010823","-1","-1","200","-1","","1529","72","53","","181105_V0_Y","-1","84","-1","100","1296000","2492","10090","-1","GET","1218","1218","155","0.46","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10078","/utag/samsung/main/prod/utag.1679.js?utv=201703010823","100","","Edgecast","10453","10090","10174","10174","10453","279","10090","10453","363","47","48","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","376","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1877.js?utv=201705011046","-1","-1","200","-1","","2644","72","53","","181105_V0_Y","-1","85","-1","100","1296000","6422","10091","-1","GET","2328","2328","155","0.49","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10080","/utag/samsung/main/prod/utag.1877.js?utv=201705011046","100","","Edgecast","10467","10091","10176","10176","10467","291","10091","10467","376","48","49","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:35 GMT","h2","high","","gzip","","",
"93.184.216.180","365","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1732.js?utv=201703290223","-1","-1","200","-1","","1882","72","53","","181105_V0_Y","-1","85","-1","100","1296000","3958","10091","-1","GET","1571","1571","155","0.47","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10079","/utag/samsung/main/prod/utag.1732.js?utv=201703290223","100","","Edgecast","10456","10091","10176","10176","10456","280","10091","10456","365","49","50","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","364","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1756.js?utv=201705050500","-1","-1","200","-1","","1918","72","53","","181105_V0_Y","-1","85","-1","100","1296000","3802","10092","-1","GET","1607","1607","155","0.48","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10080","/utag/samsung/main/prod/utag.1756.js?utv=201705050500","100","","Edgecast","10456","10092","10177","10177","10456","279","10092","10456","364","50","51","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:35 GMT","h2","high","","gzip","","",
"93.184.216.180","376","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1889.js?utv=201705220611","-1","-1","200","-1","","2863","72","53","","181105_V0_Y","-1","89","-1","100","1296000","10366","10092","-1","GET","2552","2552","155","0.50","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10081","/utag/samsung/main/prod/utag.1889.js?utv=201705220611","100","","Edgecast","10468","10092","10181","10181","10468","287","10092","10468","376","51","52","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:35 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1963.js?utv=201711290617","-1","-1","200","-1","","1894","72","53","","181105_V0_Y","-1","92","-1","100","1296000","3973","10094","-1","GET","1578","1578","155","0.51","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10082","/utag/samsung/main/prod/utag.1963.js?utv=201711290617","100","","Edgecast","10468","10094","10186","10186","10468","282","10094","10468","374","52","53","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","378","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1965.js?utv=201802151913","-1","-1","200","-1","","1748","72","53","","181105_V0_Y","-1","95","-1","100","1296000","3157","10095","-1","GET","1438","1438","155","0.52","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10083","/utag/samsung/main/prod/utag.1965.js?utv=201802151913","100","","Edgecast","10473","10095","10190","10190","10473","283","10095","10473","378","53","54","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","373","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2063.js?utv=201708030437","-1","-1","200","-1","","1967","72","53","","181105_V0_Y","-1","92","-1","100","1296000","3584","10096","-1","GET","1656","1656","155","0.53","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10084","/utag/samsung/main/prod/utag.2063.js?utv=201708030437","100","","Edgecast","10469","10096","10188","10188","10469","281","10096","10469","373","54","55","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","373","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2175.js?utv=201709210503","-1","-1","200","-1","","1824","72","53","","181105_V0_Y","-1","95","-1","100","1296000","3122","10097","-1","GET","1508","1508","155","0.54","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10085","/utag/samsung/main/prod/utag.2175.js?utv=201709210503","100","","Edgecast","10470","10097","10192","10192","10470","278","10097","10470","373","55","56","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","373","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2177.js?utv=201806281908","-1","-1","200","-1","","1239","72","53","","181105_V0_Y","-1","95","-1","100","1296000","2000","10098","-1","GET","929","929","155","0.55","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10086","/utag/samsung/main/prod/utag.2177.js?utv=201806281908","100","","Edgecast","10471","10098","10193","10193","10471","278","10098","10471","373","56","57","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2431.js?utv=201804112058","-1","-1","200","-1","","1922","72","53","","181105_V0_Y","-1","116","-1","100","1296000","3535","10099","-1","GET","1612","1612","155","0.58","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10088","/utag/samsung/main/prod/utag.2431.js?utv=201804112058","100","","Edgecast","10473","10099","10215","10215","10473","258","10099","10473","374","57","58","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2363.js?utv=201809191850","-1","-1","200","-1","","4469","72","53","","181105_V0_Y","-1","115","-1","100","1296000","12906","10099","-1","GET","4158","4158","155","0.56","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10087","/utag/samsung/main/prod/utag.2363.js?utv=201809191850","100","","Edgecast","10473","10099","10214","10214","10473","259","10099","10473","374","58","59","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2507.js?utv=201803091809","-1","-1","200","-1","","2400","72","53","","181105_V0_Y","-1","115","-1","100","1296000","5124","10100","-1","GET","2090","2090","155","0.59","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10089","/utag/samsung/main/prod/utag.2507.js?utv=201803091809","100","","Edgecast","10474","10100","10215","10215","10474","259","10100","10474","374","59","60","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2427.js?utv=201802132116","-1","-1","200","-1","","1663","72","53","","181105_V0_Y","-1","116","-1","100","1296000","2959","10100","-1","GET","1352","1352","155","0.57","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10088","/utag/samsung/main/prod/utag.2427.js?utv=201802132116","100","","Edgecast","10474","10100","10216","10216","10474","258","10100","10474","374","60","61","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2548.js?utv=201804041922","-1","-1","200","-1","","1820","72","53","","181105_V0_Y","-1","116","-1","100","1296000","3378","10101","-1","GET","1510","1510","155","0.60","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10090","/utag/samsung/main/prod/utag.2548.js?utv=201804041922","100","","Edgecast","10475","10101","10217","10217","10475","258","10101","10475","374","61","62","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","374","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2562.js?utv=201807101736","-1","-1","200","-1","","3527","72","53","","181105_V0_Y","-1","116","-1","100","1296000","10655","10102","-1","GET","3217","3217","155","0.61","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10091","/utag/samsung/main/prod/utag.2562.js?utv=201807101736","100","","Edgecast","10476","10102","10218","10218","10476","258","10102","10476","374","62","63","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","376","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2587.js?utv=201810191721","-1","-1","200","-1","","3717","72","53","","181105_V0_Y","-1","116","-1","100","1296000","20183","10103","-1","GET","3406","3406","155","0.62","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10092","/utag/samsung/main/prod/utag.2587.js?utv=201810191721","100","","Edgecast","10479","10103","10219","10219","10479","260","10103","10479","376","63","64","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","372","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2899.js?utv=201809102317","-1","-1","200","-1","","1789","72","53","","181105_V0_Y","-1","116","-1","100","1296000","3089","10104","-1","GET","1478","1478","155","0.63","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10093","/utag/samsung/main/prod/utag.2899.js?utv=201809102317","100","","Edgecast","10476","10104","10220","10220","10476","256","10104","10476","372","64","65","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
